asset,address,amount
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x559524b8d5aF5292E4CA30B30eA3DC8261e1DeA4,567440276910855104
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4f184F8a05D9B35cc3C34943b5E5B5f7767946C3,56901162680424104
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0321e89a7B9484f47e8CCD4daF97Ee8066783c04,56602492019048632
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf730eF436a556A64c7707137d183876Fa0D53bBC,56901162680424104
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf730eF436a556A64c7707137d183876Fa0D53bBC,56901162680424104
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x41DffEf58B798242Ef7BEc93E95b1B41825cB210,965594541172194048
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x75B23aa76077cF87010848017A65f498B95D0Ca9,566383978130026624
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x75B23aa76077cF87010848017A65f498B95D0Ca9,908186163026984576
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xFE9bb11B3179cf06C197Cc7b626b3c1bbC67501F,150000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf730eF436a556A64c7707137d183876Fa0D53bBC,56901162680424104
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x824B8D64BCD1F769eC46FE64239673903b816955,170502983802216544
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6531D1a73905608986082f32D485Fa79aFA4AA69,56834327934072176
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x86E95581E41946ED84956433a8a9c836bCbA636c,56498877555632560
0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xb13274203378dCAB4D924Bcae225E78e8Bb1aF20,141845
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x53dc3204f2f294f6A5649a36AC295f74A0dB92e0,112938625386344208
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x6934a57C5E15B5C389c214498660493dfFfd646E,1650000000
0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xb13274203378dCAB4D924Bcae225E78e8Bb1aF20,13620864
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xE2906A68908C953B86CBc2D4Cc83913AefAFe117,150000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x99CF35cE6318fB65fffc87721C044c435bC218E7,56393945546006176
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1518fcd87D333B632C28596F2DDa8B8fA20c5f75,563939455460061760
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xab53369e91dcFC275744DC0A30BD3E363B2785e0,450953202331428032
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xEFa0dc08401266Ce0229703849fe813e92591492,2821479358057016320
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x3f99c674e0D76c77D4a90a520c9055ca81C39D1d,150000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc37eDf6B6E914427BFB4b30F064461c8b408a5A9,169276025248459584
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xeBeD0BF2701e905b4C576B3dC943D797bAc226ed,282072594202844032
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x665d613a38553E37c49224c2a9De616a68620356,56414518840568808
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x665d613a38553E37c49224c2a9De616a68620356,225658075362275232
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdd0206010CA82fF22303b58863b3a6f3006C86C4,750000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x169F163074a9E668304949385cA5e5d23d16cCe1,4800000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x736187Cdc7229dead7FEeA596B1100d5a99179aB,283505641762271040
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xbb269cC63FdAC8c03C5C6e1E9a0553d300727aD1,150000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbb269cC63FdAC8c03C5C6e1E9a0553d300727aD1,565905335355501696
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3773Bcf38078A2c220F7d9073a3610E13baB3f66,282952667677750848
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3773Bcf38078A2c220F7d9073a3610E13baB3f66,282723342016081280
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x61f8AEc9d5a9159D2B82A8ae84C38dA489bbb731,150000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x544f96434f77437425d5aC40fd4755C0cf39399A,900000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x01d3627297EA2Ef789cF9d5087fa19A338BB1c8c,225403754475203712
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x52d63A71944B229Abc2507A0d6E6767D10c142e2,283191989065013312
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5d47e5D242a8F66a6286b0a2353868875F5d6068,1133251487392577152
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF13CCD4013DA3dc7b2dfbB2397dc9F5db8C1A44D,283312871848144288
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF13CCD4013DA3dc7b2dfbB2397dc9F5db8C1A44D,283312871848144288
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7D65CA2E552c54F8A9de4a8E1af320221DdBf80F,4993228879020115968
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7D65CA2E552c54F8A9de4a8E1af320221DdBf80F,4995496484230126592
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdb6C18087cB71164f9B47981d684E68C697b319e,3750000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3920e1C476cBa01F8F5fD8f495aD4525124Ce740,340849700430985472
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x18E9E47dAb0148027E2657F7F4D1a195C9Bb0C57,113616566810328496
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa00963C7A4857C7dCfB423B333753cc12f7846D2,397877984084880704
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x579af9C74EeE376feFe71BEe259de68c1b82D758,300000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7f8c30fCB82FD7B1aA132643CFb72FcD88171060,114025952306745024
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC06C7C6ec618DE992d597D8e347669EA44eDe2bc,150000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7A9208a793C538f3c131B06847f7Fe1c8854f4d0,57467080940467936
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x87B7F62CE23a8687EaF0E2C457AD0C22CA3554BF,55343405833194976
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7D65CA2E552c54F8A9de4a8E1af320221DdBf80F,9971592556090208256
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbD8F35865F196c97161F913eFC8F2e365E29DBbd,57868137803325488
0xdAC17F958D2ee523a2206206994597C13D831ec7,0xFA864158795E62B1f9a7aF0d2350f440a2F80440,150000000
0xdAC17F958D2ee523a2206206994597C13D831ec7,0x3D5807BF8985Ae0dEc40650fD3e965603fc7f86D,1500000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6f04765472fC8D276588260A44e7da3Eb8DF4Cb6,57796341106299032
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x43c6a94A6C1Cf6A5510E57B4AC62eEF092ab545A,57734053854325440
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x980C8D51202532d34647aAb766993a6ECC9d0a59,57568535341323848
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x54E3c18C2367Ce4FA1478645679696496426370b,1036233636143829376
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x68e22c812C5637E846a2c9c126E94E87989A829e,750000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8c300be07Db669850Bf142fEae04c54224758a77,57316882114457992
0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x02F73B8e29dD6Ec38Bc5D8B3826051DC562c3060,1135128
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x38FCCc4eD695dab2033F62D3dF1eD315Fe700610,573526038082128960
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa974890156A3649A23a6C0f2ebd77D6F7A7333d4,1146337642289159808
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xa716c2ef62B60cF82B8119947030ea7E26A39908,1500000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x7b1426d5C26FDE907718F8EBB9D7aac2f3528ddc,750000000
0xdAC17F958D2ee523a2206206994597C13D831ec7,0xafb15CB1e3C457B6cb0090e8ef22F2CbE0d1a52E,300000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x92e8c440bd5Ae54C9d95CE5a4d3bC8151FdA63D8,56884115679537648
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc3FfC235e93BEe7050B73A21Deda3027b7f03E80,56858672084666360
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xeC09A77427caC13A598C9eD9420AA975bfE17CE9,150000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA1B29Ee1d39E8AEbd4b6f32176b886962e1b3007,150000000
0xdAC17F958D2ee523a2206206994597C13D831ec7,0x2C2Fa8A0B0Aa01169D1F7e2Dc70829572C263d58,300000000
0xdAC17F958D2ee523a2206206994597C13D831ec7,0xF2F474796a47BF8Cc1DB99867BB0b64Ee3e005E5,150000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa82ea359DAFCcBC489168Da5144081Ca9F8c407E,56895766954938552
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2D0AF6b7E9202358ead703A35709F55eB2dd4350,57176182689338936
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7Ff937CD36c06227E893b334094C34308b153584,56964044295240848
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xAf153E755F59BB62ba8A5b7e5FfDB71c0aC43305,56833681913249072
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x6EB0BD7402504372430e75b60c7B330d9003fFC5,1650000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x570FaEA82F317bDc4Ccf9D4675920b32Ef46ca4F,56842727541438352
0xdAC17F958D2ee523a2206206994597C13D831ec7,0xFf118Ded65ddF7Eb130b96Dca09a9A9850C4EB40,750000000
0xdAC17F958D2ee523a2206206994597C13D831ec7,0xC21A5ee89D306353e065a6dd5779470DE395DBaC,1050000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x51AA851817AdB2363b910F5835C9F72b949349D1,5250000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x66633Cc6B84CD127A0bb84864c1a4eA0172469A6,56825715530468056
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x78bb3E1da007c69eeBF28D9c3AB615bF28c3B03A,150000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xBD0Df961e4df88e8e6490D87DaC1a6C2bf0b1951,150000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x78bb3E1da007c69eeBF28D9c3AB615bF28c3B03A,150000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x3ee1eCdb8f0499A72dB09B22B8F78f77f942277C,1500000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xCF3AD6c9D1839705BaC02fb3701A933Ecd9ab9e8,56273986786867904
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x42E6DD8D517abB3E4f6611Ca53a8D1243C183fB0,750000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x42E6DD8D517abB3E4f6611Ca53a8D1243C183fB0,569076389020619520
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd401ABb2b67905a7F3316AB8F4c91D144b8eB956,3186827778515469312
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x706A1299a4A93b2C00Dd932B238d9739d788BE5D,150000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x706A1299a4A93b2C00Dd932B238d9739d788BE5D,568761351528640960
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x706A1299a4A93b2C00Dd932B238d9739d788BE5D,750000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xBa4CCf6E7a81F5e370efc81760eaf20B1846891b,56917571972269760
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3421A76A1EB6E9D41045d94F43af30C1eA9EdDa0,56653799959209264
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9c51aD79e99086c7Af3983E8626CA22617Bb7F46,1145562853215213056
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x42f0B139D371CCd992BDfEa1F764D66bcdE5F000,1500000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x42f0B139D371CCd992BDfEa1F764D66bcdE5F000,3450000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf0589aD87724a84d36602e8793cc038A6b93721c,150000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x487EA1a33d1F5AEe33CC633EC969D27213c200b5,128081263246329200640
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0A251dF99A88A20a93876205Fb7f5Faf2E85A481,285969206835807904
0xdAC17F958D2ee523a2206206994597C13D831ec7,0x7b1426d5C26FDE907718F8EBB9D7aac2f3528ddc,4950000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3CAc6893472b87b089e115bF214e9B2C47f0a6A0,2498438475952529408
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf5fdD617D3c7A43710fe11299Ab736168C3Db832,172802433058257472
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe814Ef8C3f6a0E94b0b0f6895b078F61A6086Dec,2874025705285907968
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe814Ef8C3f6a0E94b0b0f6895b078F61A6086Dec,1440020275485478912
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x23f3669668fA4D628fF556a07920f69A11168C50,3900000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6A4FD8a0Ad03C6DB1D2118aa446C767e39FaFD53,1031550152440189056
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9F0D5982Bfe7B14f92E15cf185a72628020996dF,57273768613974800
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9F0D5982Bfe7B14f92E15cf185a72628020996dF,171821305841924384
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x85f5a4e1fC4F44a014B940a224dDe22D6E73F2DC,3000000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe18a05d4F56ab9De8650Cd8a5E9533488C3Ccb41,2297538952858329856
0xdAC17F958D2ee523a2206206994597C13D831ec7,0xC88255D4bbd990f69D84F120668729B9b80d6038,30000000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5d8D9668ff0a655486027c97111c14a99316Eb42,973650348795919104
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6F564935bE9Ab855E744850bae5074658E36f749,285993197175149856
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xFf2420a08B4CbA07A79953bbDF131788CB36F859,150000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8EB6aD78888cBAA59eA5516990DB462bC3b7CF78,57126317713728600
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xAF7aE38f4620f290c80D45c08a3c8a74413e558e,57126317713728600
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xEd94d0b6074f48045baa69Ca3284774A6701070a,1500000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x33878e070db7f70D2953Fe0278Cd32aDf8104572,57124577278128144
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf57d02bd192EcBc1Ab58263F38DEcb2169e478b8,57124577278128144
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF2E9C6d35b30Af08FE670BA141DbfB05754FF540,57157663699548832
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x50C6954d498F66f291c1043797CA733365491045,57225479835648424
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x9AB1433913C1014e2166B3c7F039D9528B1Fc540,1500000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbd8F5d8eB7Bc4aA01b98438F7103200Df4433f8C,57225479835648424
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF3B8c3ee14a6841195c820Dc2967f6aFa7681B48,57225479835648424
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfb1e119b70aD49440cd8f8e620A5BDb50Dec7721,57169209426059248
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE8Dd910eb475646645856620B2F028dE597e947D,57169209426059248
0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x3B525CAD1C9c27b5152d57dC65f8EaaA1d973168,2855020
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xcb44ccFbC39bd7E3095641D2A710501A0ED0c960,150000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xDF30911DF2Aa5f7A7abd5C8b26392384c8042a78,4950000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8B147C4dB4e2616C0bAcfb29F5C61589BC0dE4dC,57294113602768456
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1bAd1b7b0Bb506d28bA5aD4Ea9E292B5907655d2,1144531428833035776
0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA53Be3c57e87337aE186E7e8dCA4432359e5B91E,150000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x81f6b887657b679D9E23153fFCd703E111010240,7500000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xc4021604D4d98001e7ce4De0e79f27d7E9A8A5bf,3300000000
0xdAC17F958D2ee523a2206206994597C13D831ec7,0x9e2e5fb96a8e19832AA948DfC46F1b5d9a96De7E,15000000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE4aFD53f5424738b3B6b88ec4afBfbA3B05ceAc5,459986890373624320
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE4aFD53f5424738b3B6b88ec4afBfbA3B05ceAc5,57498361296703040
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xB34C68153EB4991A57C3c9c9137071Dd0387759E,57417806410123912
0xdAC17F958D2ee523a2206206994597C13D831ec7,0x5fe0224600C3EE53Abf20Beef8Df2c46D3339229,750000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5e5BeBa51c68dEFE05738f0B6774dE9b1b18BaE4,573438336264240448
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x6C14430adacc99e27F6180bC5a74d6768616BF4A,150000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x35b7f2E97CBA88e31CF7552fF5ec0Dcf55A7B159,57197112689751424
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7C1d8DcA33E7983Ff8c9E190f7cb075E67375B21,57369055131661984
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xdF2eB3c24134981779c81EE90f1f864990702756,457789866821297920
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x103931602f8517C4CE0b1E58F6D3e61a991621dE,4200000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1A1087Bf077f74fb21fD838a8a25Cf9Fe0818450,286271561019737440
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb76735d1626DC524038d23f5F9DC2345F4EeF7aF,57283611158847456
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1A1087Bf077f74fb21fD838a8a25Cf9Fe0818450,57254312203947496
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa2e3f6EeDC7C8bd2136A85f43e703653B405465A,56737803263558440
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5B78ace197872A4C90bb137D0643aA3755DBC1A0,973089310518523008
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x1024C01Ec70637Ea31e9fB661f625AefD6105d81,150000000
0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x30A26c2837e9Ad41Ea5955949F00402DbF86f124,4404077
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xE84915FD6079E1A4449dD827a660d1D6237555eF,1500000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x05Cd4623c48553A3070061F557Bc38A1d00f716C,150000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8Eba9Bd627D290aF737d74eC58690A2D50686b10,57671235510102080
0xdAC17F958D2ee523a2206206994597C13D831ec7,0xbEBeF76Cc23e9388d7d52A47B5F656274A312409,300000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x7908c09ea110c5e175F58Ab194286D7dB9B358c0,3000000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xdE93954Cc528Ef541b261512284C844c8e0d3300,57646633820895752
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xEA7536bB639980300893F3c60AA6d880fA4e0C7d,980369541648404864
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xB5AFF13474d4F1f3594076310032569e424Da0Ea,5414185165132647424
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xABfE00f81c2b9734C2FeCec3f1996E18611ce658,57160713060841864
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x33ea9CD120bD15B91DA747B199dc78E35F5Cc0c4,288035025059047200
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8FC4FAa9DD274dc801Ca629234E83183031634ec,57665914446849328
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xea9991aCEe7D9d56F591947177d1bCd23A8f894A,750000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd42Aa370fCD06C683b7154FfA799A8e00AC0121E,1967972216862820608
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xa2e4E81666Dd397fd899C0f8c84c1f2F1Ba054D0,20550000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xCd46D1347dbE3D3758982B1c182F989ec83C5857,150000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdb6C18087cB71164f9B47981d684E68C697b319e,6000000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x7E9A6b14e78BF18bD483D208af423b96AB5075A4,1500000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe058f0f377beebd0E2243BcaAF3F69bbfbcbE0FC,58068412332182288
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5Ce7D83f7Aaac17a0Ad40540B37fC7a0b688FF44,579445895205278336
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xe058f0f377beebd0E2243BcaAF3F69bbfbcbE0FC,150000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9b72F6B9ac9349d72E9E91c021a5E2df95D5949C,115980128737942896
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x8D998Cc05cE5dEe51A18AbA66E9f31E7c0d0A10e,2250000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x69b096498F1Ccbd8e80C6Bc531fd1BE04df9c266,5066595017848232960
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xe2B97A355F7BbaFb265652557fb162d5C2AEf099,150000000
0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xF46ccC8C1055B5ebc65d7D3d5c3C95f61131030a,426816
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x80D63799b1e08a80f73FB7a83264b5c31600bF3a,300000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x80D63799b1e08a80f73FB7a83264b5c31600bF3a,750000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x80D63799b1e08a80f73FB7a83264b5c31600bF3a,600000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xeC09A77427caC13A598C9eD9420AA975bfE17CE9,150000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5979d13d648c831607A63cCCaaEEB917b6BDB622,58849838751441824
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x36C8BBea98BE7EC123646DC36F7f0e61AFBec416,10004472587745110016
0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf21092CeC7dF3f794FD2BF348631A4AefFD16fE0,600000000
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5979d13d648c831607A63cCCaaEEB917b6BDB622,58869008606649056
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC575E2fE2763537717FB84652e54fFa047385208,470952068853192448
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc9636B935FB6b3Ce48654a0009755D58F473c064,117614772415415376
0xdAC17F958D2ee523a2206206994597C13D831ec7,0xC88255D4bbd990f69D84F120668729B9b80d6038,2400000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xF631c355696a920C6338Ba580A6aA2874b75B0A8,750000000
0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x39EfF421C748f4Fe61A05830517bfC1310EC3Fbc,5764520
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x43d55ec178e0a7561FCf7169F35fb36b044AB107,294221489937625024
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x7d52D569132aaf7f596eAADb0169a8440c0C1030,300000000
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xa8e32Be4CA13b271673f8b01F1eeACFde66FA413,150000000
