user,asset,total_amount
0x8452F039E833B68eF48fe137D57854fc1c2e3337,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,337433525595457664
0x8492D0c4702B2B5Ea36bC1c174c453BB397122Ef,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,293343450423001280
0x849b1c48f369f8ED91302B6A0AbBD197e29BF618,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,260455030694836032
0x850802B92DeF07B86588DaF209CB55Ad5b3EED86,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000
0x8530a482eA5D0AEd10603a1B78E8B3Da38b7296b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,54943243629330904
0x8536ed901D75B1Ac8464544465CC895e625f8665,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1426828511755826176
0x85443bE3Ffa36d90FD2EBE0A9B7B7B437F39a36d,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,750000000
0x85486fd4c597e8a5C4039C373021a9dA05558e75,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,600000000
0x854e7Ef10c49950b5123836a782ad42263c49d3B,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x858A55a20497a8D0da819a527aDE41b9685bE4fe,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4800000000
0x85a60D95a20E8d73C181E01C98E71d1D0d30F175,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x85bAb8eafe334c6ea131370a02582156Da950C24,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9878110489304605744
0x85BD6874CE656b3ab058DF04d1b64f30b15d350d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,472539086567460192
0x85D05354437F4B24aB0E65Cbe811b8c1945D8802,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,59107710009693664
0x85f3515B93453292a8Dd1bdc93b5F1Fb259144dF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,58180576996175600
0x85F4Ce90D7C52eE5E8f9228CedE2A46245DD015B,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x85f5a4e1fC4F44a014B940a224dDe22D6E73F2DC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3000000000
0x8603ec5B8beCf485A8395Cf5670D6D37367EA155,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,62444060529109344
0x863d22e9114d7B0fc9998fc8D3091bbAC6fd4Efa,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,997101
0x863d22e9114d7B0fc9998fc8D3091bbAC6fd4Efa,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,732287139480518272
0x863E7aAded2B90a08802d362b7FBf228b65C5Bc9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1994603420390674560
0x86426eE90BE8c805b4761c8f2C10Ffc7AB26Fc9d,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000
0x865c529F7053ADc50aC9d3efc54D71DB7b28907C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,297016763626139072
0x86a4F056593C7Efd88324591Cf07833322918a64,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,450000000
0x86A74490d015DeBC5431EAd298cda1E276095c71,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,750000000
0x86Bc0B034659801B92F10D85f8EefA40F5a97ee7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6750000000
0x86C1D56ce589C5e0c31aD98EFf19d348b1Fc92A4,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,10350000000
0x86cB9d76a91F2e749f80E5bf0216040B911DD964,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,66057760906136328
0x86d62dceB6e3f0FA73434ba36F392fd079Bdc704,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,59515071199863512
0x86DF825881525fBA5062166E552A4a5971aeA1d3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,2029029359725000576
0x86E95581E41946ED84956433a8a9c836bCbA636c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,56498877555632560
0x86E9DcffE88f45989C5468Ae4E76e42D7a7b6916,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,2412979531805368320
0x86E9DcffE88f45989C5468Ae4E76e42D7a7b6916,0xdAC17F958D2ee523a2206206994597C13D831ec7,24900000000
0x873992a0A0a3bA3BE55AE488d5a7b78C45F42ffb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,67018439006518656
0x8767b0504DAAd0605ffa03448b286CF09A9F8E96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,861785948785292288
0x877F422686d115f05187e2724de14b7d5866CB2d,0xdAC17F958D2ee523a2206206994597C13D831ec7,900000000
0x87B7F62CE23a8687EaF0E2C457AD0C22CA3554BF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,58343405833194976
0x87cf2DD460bE20555be5fE0910C988D27D7c48f8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1081052022809893312
0x87e475552Bb33F3C0e193d48d30f362557EC32ab,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000
0x87EDdD418d31B0FB447Ff46b131c4966C9E14156,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1500000000
0x8813d21550fbAC2fe6Be90F682402B336845CFf6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,55083672097916736
0x8826f3F728CfA6496eB4603D60d6E951de6DB291,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,110086087320284464
0x886452902E9B2017a1D89e9a87aCBE28E257ff18,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000
0x8886ED16c667722C278fd7Cb2D82acd7Ba11B28A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,750000000
0x88BAeceF85a58b0Bf2eb3C1eE85d40309a5B9DaB,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,401821796261235776
0x88fB6981FAfD3973b9D8ba8165A4091831C814F9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,469126977035117440
0x891615aF0E913e3F08E7de3853A8180BD8fE27b3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1100501461832775040
0x89168a6c5235d5838f19dFd45D4299d755E7068f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,10050000000
0x8944693539E4DFAA8D53b4f0fBDb1f47D5e1b420,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,355263256524619920
0x894D15D48d67dc0233B81994F5434684BBCb0f09,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1500000000
0x89656a0a0637b41633D5cA302BA59a8426AB2B1b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1956762300612668928
0x89995A0f98453B9b0442E5095297013f714b0c8e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,2003303224427834368
0x89ab9dc912526c573D630D6342F46d0522d9BbD6,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x89AE7c1d756B97c04232027f4aEDA09DFB8CF8ae,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,59098394887594848
0x89C64F3550884437B66b96012318Bd81cD01C424,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,270569603128506080
0x89E408bCbfe98708df3A76eFE79692385cC62b18,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x89E9ea9F12754E148b490975dDd7c715c28254D8,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,9450000000
0x89E9ea9F12754E148b490975dDd7c715c28254D8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,931175547858153872
0x89F04F5C012eDa374E38a7012aeB3CB43c90A52f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,177884596379850816
0x89f91207A474DE60974BAb7aa939d247CC131201,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,393187741529612672
0x8A3fECD0348da48d5fe4dC05b2897d2758942abf,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,591366055588409216
0x8a570A1b9Fcc80F076F6a3D344DCf22A2651bd17,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,750000000
0x8A6aFED623d74E8016bbf74c171E23FacF539fBD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,300000000
0x8a728e66CFA5D10Ccca80621B1C17eab71153FD3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,112142016231502944
0x8a7cd852dfEE6a5C05a8F049A17A14361f8e5eA7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x8A8C879D39A74fCE0593714956bB7Ed048A5c1BF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,110762823565898336
0x8a9992acEc31760D4Fd5e35B01271326A671d6b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,118118155308062648
0x8aA4BA39dD1803dc6Fb4bD00AA9CF6Cb10B31aE8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,596302921884317184
0x8Aa977BC7ADAa8aE5bb4812BF8048625c9AC68A6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,283359969170435392
0x8aE212fa8255D5D5A0821Ed605F1ea5FBeeab3a8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,67018439006518656
0x8aE6422631292c31aeeB2efe154d6326f703F46b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,2865143429080059904
0x8af9E0c7348348051de446c5eD5D32ee0597C403,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10981481147555764224
0x8b02101bd02D71bC8C387D38db96Ed87397679ae,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,66722713746213480
0x8b0473E5f2871d420b7891c01a45eF84eE2d523D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,60529023666848248
0x8B147C4dB4e2616C0bAcfb29F5C61589BC0dE4dC,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,57294113602768456
0x8b36EA942aA14D6696Ff5E5393c54D9ae6Fbb342,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2250000000
0x8b653955D70412d6525A3725a49d35f7da062Db1,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2400000000
0x8b7634bdf6EE8a547a0e5E493e1c54f91e6d9c87,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000
0x8BAbc490ddfd96DaA736af27Dd6B708c5A9Bbb64,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x8BB5e1374E85efFd86103335fF12CE943E9E29E3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,59038382820617776
0x8bB5E5f6799245CB129E430B5E84680933903ed3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1500000000
0x8bB5E5f6799245CB129E430B5E84680933903ed3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,927603029305611776
0x8bD5A0655BbCe1133434683F3222A5ec6dB270a6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,59282210989341056
0x8BdaB88305784De6c51B36A3f350a25F1b7A153a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1199602417484490752
0x8bF73AaACc2B511dF6B681f3Cb0513feC0Fca865,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,2803602067936885760
0x8c1515e1e4A58CC883f005b5E7f5A3094e89c9A3,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,80789456
0x8c1515e1e4A58CC883f005b5E7f5A3094e89c9A3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,43485820334203928576
0x8C152d3217459D8a1a7922EDF7895092FE594C2C,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,300000000
0x8C1bc9c739325802298A9b4809FD4CbD4C2783a0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,65551704999847040
0x8C21Ec04Cba49B3bAC5aDA4eed28C6acc78f7045,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,115154748789915504
0x8c300be07Db669850Bf142fEae04c54224758a77,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,413648037546715096
0x8C31900F58ECF6A21600d59C480689f683B30FD5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,57425939679792960
0x8C779811306cee2faFc908C557cCB4be9FF20A01,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,597331124535575040
0x8c839AEFab35F90d73579bcF91c9b7B146466415,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,19950000000
0x8ccDB4E5D5Ca1933Fe619816F0b08DF2b98F1623,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,169975523524612448
0x8ce33f8BF0b2E5356636B025654594e1efffd8BF,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,900000000
0x8D16cE147aa07af7bF39D8f94249e4bEd683ddEc,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,59993760648892520
0x8d2f7988F205C1F624E13D90f6EAA2c9B428ad26,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,729413949047120128
0x8d4541E53971F65727e95BfbfA82c43680cbEb1C,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,750000000
0x8D6A864Cb7E75Eb4996306d42548681A115248C5,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,197793078
0x8D6A864Cb7E75Eb4996306d42548681A115248C5,0xdAC17F958D2ee523a2206206994597C13D831ec7,270900000000
0x8D6e361347F7DD8f297a3396098dd4343F5bbb45,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,66283694211224040
0x8d834919956aF4f696F729bdCAba61c9F16529F5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,667046141805115648
0x8d83942423253c3b3ca78Be24e6C126d06C7bC10,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,53079119735878296
0x8D998Cc05cE5dEe51A18AbA66E9f31E7c0d0A10e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2250000000
0x8d9D58FC8763D6152Bb7E17d1A3cC7175C57eaD4,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,20400000000
0x8d9D58FC8763D6152Bb7E17d1A3cC7175C57eaD4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,493379577009242624
0x8d9e75ca736b27Cc5a1617C8674d50F5506452c2,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000
0x8dcEa5AcB52E0399C32d76Da9eD044214C3D0058,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,750000000
0x8dD140EF557a7B7BaC2480Bcdd5eba0fC318bb81,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,271767685735095360
0x8dF253111E72C4AFd27396c8209D85630D65c93b,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x8DF3dffEf849257a0B01046760b21649a1B6e8AE,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,750000000
0x8DF3dffEf849257a0B01046760b21649a1B6e8AE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,548080292125429280
0x8E055A7cCDce910C256a36585f5f929d2C889a1a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,161579312103008608
0x8e1bcefCF9b5343d646a4F17d0EC5150d47faF76,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000
0x8E394EFa5ccFe33dD3f1A3cdFD1D5C62D2f0FF07,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,110762823565898336
0x8E3E62E2229F49ab0A4F5028d05840BB89E20378,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,59244045973379680
0x8e3eEAa5c95273c43bAD8ff95569Bd0732296aCD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1500000000
0x8e3Ff736787fEd554646B68BF7C568A0eBe665C6,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,300000000
0x8e4816bF6574526779b6707e5f03C854fa59415b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,63891231567379688
0x8E56742CDD22F886dd83B7C3216E504F0f7554B1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,622176872441297664
0x8E63178780eA773C43822bf8DA2238ae6869ACaB,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,588399122893040896
0x8E75BeE7518971af12F3c5BD85a795299553FF67,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,56733082194889480
0x8E7A2Ae8fD445D8586c38fA4212E7ad7d9fA48bc,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,62217687244129760
0x8E870f67dDCBD29B5eddcA17B98868e58ee8d8Db,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1500000000
0x8e871ECF331A27c762BBcff795279dEF31C8a25A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,3124908856825009664
0x8e8D306774f300DF9E807eb6a5caeeD105d70f78,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,9750000000
0x8E8D6398353f5EA76a072F0684AA92A9232D0e12,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000
0x8EA6B66e0Cc397E645e44378Dc6595C73326fcF5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,333308643804162624
0x8EB6aD78888cBAA59eA5516990DB462bC3b7CF78,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,57126317713728600
0x8Eba9Bd627D290aF737d74eC58690A2D50686b10,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,57671235510102080
0x8Ece7A3Ee421b6151cB14124094a6b0DCF96a5F8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,806901368729095904
0x8eDb3218DDf0235Cb53f4C34757F015Fff00A7f4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,465603022428762752
0x8F03DB3e5661e94030BF788Bf0e149917b9e9497,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,66697495731360272
0x8f1CA5Ff845AD2B2527686BC62c3145B92331531,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,180594980421354296
0x8f2c0f09F5135312772145a49e633eAc05CFbb93,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6000000000
0x8f2c0f09F5135312772145a49e633eAc05CFbb93,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,5489514568402860288
0x8F30E711361f1BB73Ec85e66Cd9afa104aE09242,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,286254079120627456
0x8f3aC00857376d891430840bA0BeBb6B1BcF20F2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,5081591440048219136
0x8F5457f7776191bc2381E6Ce63C10c9a87c61AbF,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x8f88A129DE0FF3B10F3e370eE6dAE3C0c7d4eD3C,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,300000000
0x8f88A129DE0FF3B10F3e370eE6dAE3C0c7d4eD3C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,177869127848376448
0x8FC4FAa9DD274dc801Ca629234E83183031634ec,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,57665914446849328
0x8fDd237014E7960980267aD843ce689bDFA56b38,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,319003804158259440
0x8fF40906884C34fB9d20B1b38841795aa0CDbF21,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1000035556819798016
0x9014C0Aa041d637ed64d022BF237112a6B550532,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x90273866879E75F678F1deED88fA37084b3BD547,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x902e1eB08b107cFe5fD6A6D09E571aA8789A45cb,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,300000000
0x903B722fa153E9d0618A86D5b4a12AcD58b06051,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,589852183042929408
0x904E48884a43b6071308327B00717Eb699F58944,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,2861840181417502880
0x906dc47e6C8649Ca10b0af5b128A2D2126981493,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x907B61cEe1582d0a8A4AdaC74561b683962CE7cb,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x907d8E9b66b06fC96fcD58cAaCb113CbDD586b43,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,59397942455273352
0x907E660C6F9e7043f902933E79aa4bD986f6282A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1722957019667235584
0x90C51b49F6412045963eD8d1A9c956839A3e6c01,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,450000000
0x90cb12C7240CAB30DA7bB1024978dCC5f35B1c75,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6026865913823544320
0x90Da789dE1D8fa677eF2C23E3B4BC57e5255602a,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,14850000000
0x90eA02Dd23Fac80d1EDD577C6A25eC89efCb4736,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,59566356921610672
0x90F15E09B8Fb5BC080B968170C638920Db3A3446,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,849877617623062272
0x90f21659680E3a357E6dB27F7117c70E298040F2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,357770375022857600
0x90f8b290Ec2929Cce086826E971cAD3857C6dBB5,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x910bC0455FfFBb997B8A9a35ad1633c0fA8C7db8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,62653762776146456
0x9118039BD4D4b32585b9846d2726c1E2565d0D3A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,68626015665031848
0x911938F178965A9C58E64FCd4dD8944201628424,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,54900000000
0x91282D4550F3619E37FEfb18435799Ac2ec20B6d,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,14700984
0x914e175924379010635F6f7072D99925ad6aBa26,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3000000000
0x91669a1BDB132C8103774A58410cF6934714DEa4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,54090309180207272
0x918b9C69F52357f35fa8318EC00DF3dAFEC1d599,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,116940909267275856
0x91a7781356735A74Aa69bDE618B5872c18328754,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,59395825661372520
0x91af32dA5F48FdEd657566E720F26037018E05FD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,8250000000
0x91af32dA5F48FdEd657566E720F26037018E05FD,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,894500397519541568
0x91CC33FC8e9372F2C17d6682Dee67A8C3b9d4200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,64932535096035224
0x91dd6a4EA5F4Aa286112c2980F21A23DAA8738fA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,3268815500128771072
0x92059aE1034AB2bE7d213663B5fcb987E138C11f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,750000000
0x923782AB6568241DA51A5CD3F20092BB976F8036,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x9241f27DafFd0bb1Df4f2A022584Dd6C77843E64,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x9254faD610D5AF7c2AF34532f41DD8c0f9C6871A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x9260Feb5c7C30d087Fb5e2d61d49b679ad8232FB,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,750000000
0x9270F540465411d6C217EF563FcC6A482c28d1EE,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000
0x927A06aC1458EE572790D9F9E868Ae04C9BC98fF,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1500000000
0x929b67DaFF3787CEf9061eCd474FbBEEBBFa8311,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3000000000
0x929b67DaFF3787CEf9061eCd474FbBEEBBFa8311,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,539593602506375296
0x929b67DaFF3787CEf9061eCd474FbBEEBBFa8311,0xdAC17F958D2ee523a2206206994597C13D831ec7,4500000000
0x92b52e6441A9e2E03d080E951249d93dF222f855,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,773336929019567360
0x92C319048f390B3BB3d7AA8820E5314b37a7bB57,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,750000000
0x92e8c440bd5Ae54C9d95CE5a4d3bC8151FdA63D8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,56884115679537648
0x92E9C53CEaf2B7548d8186f26D1815a3b934D185,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2100000000
0x92eECA199466877a56EeA7B939b54717F6acbC2E,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,131619934277779488
0x92Ff028954F615c00aC555f2E852D0E1b85Eb5b3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3000000000
0x931884887686D85905B996bC278b62118cF6EEC6,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x933Ae5bCeD5a7864f5339FA6b48dd4E30aa865Eb,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1200000000
0x933D777155CEC9eA5498E0A6144A83C1511f7421,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,10350000000
0x933D777155CEC9eA5498E0A6144A83C1511f7421,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,303044996121024064
0x9343C087b79aDa5EaD2c7Fa48073C3DcB8a15a45,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x935e58D5f9C6260A1A99a7A834bE2c367dd156d0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,54087773639061472
0x9363C020Be94F35288ca5e3DF17Be37D3c4112ca,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x9368d7d8d0924F0d42B3066f9E252a552C97B417,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x9376db3980e0eeD054D9d0210765A587DcDA69B8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,2979122310845594112
