vault,user,amount
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x140e7ec86D0bd9354192d22b67854524DCE76E48,267000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xced950CDd8D7Cc656a44D7C834a21A1A4239C491,4000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x0599cd8A5EFB6F386d9B75ecd3798b81B234E361,32000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x2880a6bb2cD1DF6E03dC8BbFBEd009DE586c2603,26000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xb4cE0c954bB129D8039230F701bb6503dca1Ee8c,1684119875053212678
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x53543c4BAE560a6C31f87b6eD072e8140FEeE539,7000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x502f6F776ca7149e215866dAE12b4d94fF2eE7e7,544324904000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xb554B9856DFdbf52B98E0e4D2b981C34E20e1dAB,50000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x25A88efbDAdef5dA7967FcA48Ea01D86fE35A03E,1060000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xD075d9CB27E42b279c9F81BF8455fE65108d72d7,11190099292727039934
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xD8f58F20CF04C5E389978b4c83a320885dCF7C66,687000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x514699FbAefB9b2C665d60146d89F5eC983fa3ED,8364210494154965053
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xE8F1f8624f29a14547BD148E496Fcbc1FcDafD31,93099297867126472
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xc0b8E388131d1F3131A6c2F70B749A74a0CB8aB9,1010000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xba15E9b644685cB845aF18a738Abd40C6Bcd78eD,923000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x94902C7d22E0bA9327CEdB351A429f7F09a13d46,2095345168506619361
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x2fA6073160c872B86EAD34ECf28eB0Cf5724Fb54,1950000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xC4850210d6C133832d59aC17DCa242C83AC1979C,1000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x3eFed426257B1493e4FaD8f54361649642f5b43E,16001017749067989008
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xe61d1Fdff0b3ee23FF766A6f86A9e1A6494Af4e1,100000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x80ff59441e24fe1A128322a06E9e9c731607F708,300000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x3EB3722972b583C682D9e83B853C166E3AEb9460,11000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x0778C22E5F518E337b10c5A3369A41e1fBBbD8Aa,380000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x47b4fd03046b66D4F78e025166354942E559c5D4,100000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x2a93E999816c9826aDe0B51AAa2d83240d8F4596,10000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xfE76a816AD33cD4072157dFAB6A2D7C68c38FA90,55000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xB03a30793a2c1Cf7b1dd3DE352af581fb54c73a3,99978412150461523
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xA1a8abDC2Da3735Ad37D77CdC4B0D0e2DaCDa274,130000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xB18deF2832A1a0B961aA00550cb0f588A185BA28,250000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xa991C503E62928796452006351Ead60F9313A367,1400000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x9f127B66B1620D97de98746C27e245612E40285c,104500000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x70bb16D6B17E49D5bcb52fBd662e16a78732ed66,180000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xa53043c2D23160b39341b1C0489FAEead104d4CE,25000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x9c2F43858fbD946b5189803488F0d8e35A608d4F,200000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xBD727e172118e9E65781aBf9C819d3237e459138,45000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xC89f25C5b90543E516eD3dB12b10bE49D45b1892,1760000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x812e14019e6E5c97996FeFd0dB67a6a8c093d1AE,11300000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x794e7F7Ee2599Ab3c17E0eD0FD879331444FceAc,50000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x7c834BC8df69966189dDaBCAeFf0FD2726B8e8de,50000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x855Eb99E376E7d1Fd48110B87CE068652caEe2ba,41000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x51bd4c735927f958a90dB80398826Ff47a9832f1,1000000000000000000
